AXP,AMGN,AAPL,BA,CAT,CSCO,CVX,GS,HD,HON,IBM,INTC,JNJ,KO,JPM,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,CRM,VZ,V,WBA,WMT,DIS
4141900,3998600,107497000,11587900,2838400,23172800,9833900,1990200,4624500,4376400,4785600,40336000,9692000,26624100,11186500,3616800,3418600,13506800,30032600,5636900,11935100,1717600,4721500,7123000,22433100,10722100,8992500,10863100,14333900
5124500,3309500,120405400,10387900,2818000,24254800,11419600,2441000,4204500,4786700,5194000,91731500,8311300,23832700,9851600,2596200,2322800,17635100,31021900,5898700,7913400,1175800,3105200,7401200,27754700,11897200,6454300,12579700,14661100
4042400,2624400,116998900,6986800,2341200,23631300,8827900,1635200,4079400,4997400,5483900,37143400,6216400,18026300,11705700,3453100,1928000,14331400,24761000,5614400,8329300,1144600,3228300,4586500,20452700,11749200,5329300,11498800,12886300
2245300,2699800,108923700,7011000,1646600,16480200,8334700,2111500,3822900,4992000,4601100,31694200,8574200,13846400,11189600,2955100,1758600,11938000,22214200,5171600,8334300,1064700,2977400,3967000,23628300,10176800,6381700,10783900,11862300
2768500,2812200,115402700,6040000,3315200,19901500,9090700,1893800,2625200,3410200,4966900,23783600,6572200,23153600,10405400,2529600,1543600,11398800,38095700,4791100,7172300,940100,2572300,3480100,18498700,8882700,4121500,12858500,10247900
3477600,2721300,153237000,10619600,1868500,18496300,8533000,2313300,3766400,2892300,6847500,35726900,11142300,31362800,12069000,2878800,2529900,17486100,28899400,5972300,8944000,1106100,2724800,3625700,27618800,8844300,4588900,18013100,10195800
2964200,2602600,139380400,8445100,2248800,19114200,12245300,2788500,4662800,3790600,5716100,34120400,10482400,24806600,12563600,3695500,2327500,18949700,44438700,4872200,8677500,2033100,3018000,7227300,31555900,9832300,5314700,15573800,10872000
5013000,3924500,131063300,10535900,2193700,27953900,11069500,2802300,4421400,2952000,4990000,32590300,8552200,24923800,14014200,2641800,2139900,14263400,35381100,7144600,9152600,1648900,4188600,6484900,24115700,10892500,5446000,11163300,12231500
4900100,6027200,150185800,8216800,2856800,24599300,11344700,3578200,4632800,2993200,7280500,33132300,8998600,24696900,19542800,2347700,2250000,16601700,35034800,7138100,10852900,2574800,4080800,6556700,40091300,8548400,5551900,13023200,11145600
9576800,6424000,195432700,12618300,6079600,62171000,22727900,7058600,11097500,5579100,10379000,50102300,16726200,51874400,28082000,5943200,4012700,28040600,47750300,7705100,24349400,3434600,5707200,12119400,54501100,11578400,9503100,26193700,13785000
3839600,2922200,107499100,10256400,3605100,21342100,13464400,3735600,4294800,3387400,4941400,30140300,7954500,20879500,15148000,2824500,1981400,11818800,28326500,8411900,9202600,1811800,3145600,5580100,23418000,9434400,4307500,10339300,11201900
3722400,2987500,91185900,12082300,2303400,20761100,11368200,2942800,3038200,2628200,4856000,31956300,7954200,15864900,11291300,2851800,1994100,14947800,24740600,13862900,6946000,1029800,2536000,5428200,23905300,6993700,5078500,8206800,10781400
2877700,2677700,92135300,8145300,3558700,17095500,8345200,1487900,3267800,3111100,3923200,23307900,4178200,12447400,7273000,1795100,2022000,9256000,24831500,5811300,6626300,951700,1687500,4982400,16486500,6003400,4791500,5676000,7820400
3140500,1668800,68356600,7415200,2669600,17771400,7416600,1624000,2743900,2376100,3649000,25198200,3501500,11027300,8055200,1509800,1955700,9894900,19617800,3876900,5640900,1715000,1706500,3769500,14921400,4798200,2898500,5864200,6572400
1687300,1763200,74919600,7818900,1711200,14779700,7745500,1430400,2228300,2486400,4293900,20985400,3704800,9860000,6188100,1485500,1183000,6334700,19947000,3769300,4548600,655100,1349400,3531800,19705800,4818400,5219200,5346900,7762000
2035300,1304500,79144300,8879700,1393000,12865000,6516000,1528200,2521400,1971200,3445200,19290400,3187000,8979900,6342300,1304000,1618900,5727100,15661500,2658600,5929400,914500,1495500,3293700,12126500,4279800,3736100,5261000,12198700
2082200,1389400,62348900,6119000,1334900,15069900,6957400,1327800,2209300,1714500,4239900,14174800,3662000,9996000,6398900,1318500,1221900,5926100,15042000,3830900,5346100,683400,1573900,2592700,15109500,3223100,5117300,4348400,8737000
1632900,1507400,59773000,7012600,1465900,9076700,6016000,1160100,1804400,1273100,3158100,18359400,4231800,7703900,6948200,1714600,1067300,5859100,15994500,2666800,5911500,420400,1309800,2950600,15615500,3812800,3653600,4983000,7228400
1743600,1668400,64062300,8053000,1374500,10359100,5706600,1601300,2386100,1536500,3362100,16319000,4409500,10021300,5805900,1519200,1414600,6019500,18000800,2752000,5327000,682400,1695400,3169300,15911400,4723300,3406700,5982600,6410200
3236400,2742800,104487900,9060200,2055600,17184300,10717700,3334300,3715700,2578600,4605900,33857600,6012200,20187300,13120900,2750600,1930700,9441200,28865100,5670500,9317300,1103400,3033600,4316800,18240100,7694500,7643300,6902200,10222800
4799500,2491700,99310400,11414600,5242300,29682500,16413100,3916400,3266500,3256400,7300000,45681400,6748400,26141600,20195800,2506000,2522200,11981700,32674300,6064200,9253800,1684600,3908100,7240700,26376800,10629300,6744300,11310000,16582000
4491900,2806000,94537600,11564700,5378200,30317900,15487100,3469600,4443200,4088500,8956900,59109300,7016100,22507300,17539400,2473000,2952400,17447900,40054300,5021000,9330200,1838400,3921100,18882500,28697300,9594600,8330900,11806000,12272100
2649400,2198300,96904000,7142200,3913200,19616600,13318500,2960900,3315100,3270400,9908100,35757900,7301600,17902300,14047500,2908400,2505400,11359200,39646100,4144600,7556000,1390200,6555200,9376100,21563800,7877500,12076700,7276300,11095300
3043000,2343000,86709100,9526400,3673400,20152400,14164600,2360700,4520700,3056700,5238100,30717200,6986000,12307900,13913300,2209100,2800200,15212000,32720000,5108000,6098500,1699600,5494200,6286700,26512500,10702100,7642000,6574500,9554600
4269400,3191900,106765600,8229000,3734900,24715300,12626100,3009400,6440000,3453700,5432800,49260800,7698400,20954300,12922500,3122400,2318000,19636800,44289500,10439000,8055000,1142100,5831800,7803800,24929400,11978600,6738300,7577200,8672900
2762700,2317900,76138300,8098400,2944300,22804200,14609000,1748800,4385400,3529500,11105300,39795200,8341100,19369600,11854100,3206200,2264200,11585100,29386800,8175400,11957900,1194300,3332800,7635300,18598500,8803100,6721600,7222900,8042600
3224300,1885800,74805200,9134500,2506900,13405400,12469200,4158000,3623300,3104800,5352000,29136800,8116200,15753800,12568000,3044000,1728500,13057000,34372200,6351200,7127500,1060600,3502300,6718900,12778300,6923300,5280100,6315600,6995600
3808800,2152900,84505800,17628000,5002300,14871600,9691300,2497800,3466300,3082500,4868300,29605400,6159400,14318000,13623400,2371300,2094700,9678100,45366000,4990900,6551000,864800,3005300,6680300,18178200,8867700,7186500,8084200,9680600
6508500,3012000,80440800,8053500,3970600,18831900,13281000,4685300,6336200,3343100,5310300,30151500,5847700,19729600,40158400,3460100,2286100,9478000,39846400,6030500,10708000,1263200,3665400,5805100,18695800,8838100,4473700,8955800,16832000
4336300,3720400,90956700,8930700,5411900,26545800,12905500,13123500,6435200,3055000,5246700,35313800,7815600,21976700,32324800,3076500,2410600,14493100,42333200,6931000,10988400,1806700,3938800,6032000,21570300,9099300,5150800,7041300,10419500
3592000,2061200,94815000,9382800,4991700,24333900,12064300,7426100,5175100,2614800,4103700,30595100,5926500,18654700,22380000,2304700,1968600,11448200,45933900,4823800,14088300,1467000,4030900,5332600,18374200,9399800,5512900,7558000,10413200
4205600,2093700,91420500,7636800,3545600,17726500,11370400,4599900,5440600,2568700,5278200,28582600,6011300,23002400,14860800,2602200,2817300,12069600,35380700,5366500,10799100,2831900,3228600,5663700,24297100,8532700,5899500,7462400,11760400
3779100,3534800,122848900,11548500,3754700,25914000,13055700,4904100,7718400,4440800,5907000,46372400,10550300,26643200,20705400,3738100,3479100,18461700,57984400,7553400,10900400,2190000,4273200,9128400,25294800,16200200,7789600,9169400,34491800
5405000,4419100,162294600,13796500,5107300,34180100,19513700,6569800,8584300,5438100,13484000,64198400,14054600,30185100,28471400,5153100,4711700,17289000,85731500,9733200,14838100,3233800,4780700,11664300,32500600,16054000,7943900,9566400,31419500
13320800,2769900,115798400,8824500,4554300,25156400,19984500,3959300,5536700,5237800,19715700,44095400,14081200,19027100,18915900,3908600,5051100,13662400,72848600,8195400,9369600,2210400,3428900,9092700,32075900,12125500,7352000,9826500,14694400
8257300,2861600,108275300,19974400,3558500,28632700,17266500,3745900,6103300,3387600,8336000,54895400,9963200,19190200,20709100,3839000,4410000,13046600,90428900,7444600,10707100,2194100,4435900,10029600,41504700,10817600,8941000,8728500,14569900
3649900,2744000,121954600,12670100,3678100,25967400,20654100,2573400,3941000,2750000,5497300,89642800,9066700,18893800,17536800,5199000,2782800,20187200,53481300,6396400,9083000,2161800,3508100,9462100,35339600,12009800,6012400,9253000,11913900
4271500,2502100,179935700,10966700,10747300,30976600,24817800,3714600,4551300,3392300,5471500,61945400,9783100,19101500,14117000,3833200,6221600,13915300,49743700,6130200,9494200,1233500,3364400,8254900,29490800,26425300,5430400,8377300,10011700
5524300,4504300,115541600,15504600,6179000,29925300,16401800,3312400,4084600,3297800,5859000,51828400,8054800,22045300,13985700,3174200,5090400,13035000,46444500,6932200,8950100,1404100,3500500,7084200,25182400,12380600,10731000,6731200,10185500
3471200,2498200,86213900,12265100,4026400,22438500,16169700,3303700,3406800,3053300,6206400,35386100,8154700,20841700,14584900,2496500,2987900,10803300,40950400,6695000,6284100,1290300,3148600,6387100,33045600,12247200,6054500,6774400,8573300
2841400,2397800,84914300,7843700,3492300,23316700,10906700,2742400,3839300,2835900,5357200,37962700,7382800,20225600,12441100,2371500,3191300,13988200,36636000,5491700,7558800,1827600,3026800,9378900,24160200,10590500,5927300,6049900,9529900
3380900,3002400,89418100,7054700,2748200,19260500,9447700,2372900,4009700,8679900,6100800,42145800,6240400,19440500,12474900,2242200,2608700,19181400,43730000,5240200,10474500,1280200,4370900,12826600,21219800,9968000,5413300,6913700,9820600
4075800,3162000,82465400,5952600,3930800,19675900,13034700,3762300,3728100,5479900,4142000,32431500,6392200,17403700,16654400,1989700,4046500,10716200,35096500,4313400,8959900,1615900,3066400,6176500,16199800,10848100,6438200,7345500,8061100
3260800,3596400,77251200,11816900,2402000,14450200,18422500,2635600,2809300,3457800,3759000,27558500,6065700,17846400,12572300,1959300,2441100,23615300,28533300,3877500,6430500,1635000,2937200,3922300,15438900,5984500,5010200,6670100,10937500
5133900,8394800,74829200,7356200,2407100,15219900,11021600,3422300,3225100,2735800,4181800,28051200,6296100,18771700,20411400,2920000,2373900,17486500,32421200,5829400,5048700,2331500,3534700,5628700,13911700,7542000,7479600,6486300,9231700
4614200,5075200,71285000,7587700,2743700,19136700,10140800,2250400,2777500,3210500,5393500,35217300,5387500,23595600,9131100,2379300,2143600,15183100,31284700,4551000,8077400,1512500,2818100,6107700,16449300,7772800,10266500,7157900,22877400
4511100,5035000,90865900,11695900,3538500,19730600,11012700,2406200,4291800,3659600,5978600,32762700,10355300,23561500,16455600,3246600,3633200,12437600,45386200,5142600,7033000,1587100,2626100,5312600,18644400,6794600,7382600,9270200,42500300
4834900,3557700,98670700,11443700,3826700,20132500,12821200,3142100,3308700,5323500,4176200,37208200,13125300,22781400,16830000,3592700,3632700,9342300,39175600,6710500,9341400,1460300,2493800,8165600,18833100,7535200,7927400,7911100,17975200
3841300,3931500,86185500,6481400,2730500,21868400,15945000,2585600,3654300,3156800,5345300,28456900,8967600,23641300,17026500,2825800,4634400,9881100,36359500,6841200,9472200,1673400,2549500,7005900,16081700,8280800,6819700,9787800,14694700
4134300,2474500,62527400,10448500,2752600,17678000,11746800,1846400,3552500,2828500,4394000,35837900,6631400,13408700,9500000,2171500,3335800,11425600,27058300,7820200,6659200,1174800,3001000,6353000,12824100,9461700,5060800,7274800,12726000
4122600,2369000,61177400,5698900,2253900,20388700,11348800,2165300,3594900,3085600,4875600,26022900,8482400,15484700,9076500,2941800,4470000,9981300,29982100,4817500,9315700,1224600,2651800,7072700,17277700,9561300,4655400,9496900,10656400
3051700,2157000,69589300,6176600,4699600,32884700,10073900,3102400,3927000,3075900,6797000,32030600,6227600,21468700,11367500,2831900,6207700,8889300,32461600,5202300,7925500,1126400,2403100,8820100,17462500,8131200,4414800,17943800,8110300
2806300,2795800,82772700,6973600,4385200,35626200,10691800,2910900,5526100,5038400,4609200,76520100,6423200,21975000,11733300,2813500,5018800,8780500,34264000,5177400,8063200,1166400,2992300,6691800,20298500,8121200,4599100,10367800,10785500
3420600,2835900,91162800,10382100,3488000,25188300,19428700,2590800,19752800,4008000,5349700,57093300,6868900,21731400,11333500,3980500,4509100,9052500,41736100,9604500,8179500,1835900,3029800,8434800,19858400,9928800,7622900,8460300,12227200
3562100,2994800,90009200,7326300,3550400,22033700,16134200,2217300,11026000,3582400,4086400,38176700,8016900,19248500,11799000,3497200,3846600,9659100,37811200,7636600,6273000,1374100,2840300,7784300,17841900,8669900,5040400,7010300,9300700
5886600,3746700,141147500,12207600,5919500,27739300,22108900,4564000,8416700,5899700,6563200,72740100,12883400,27207400,25655100,4856000,6107100,21135600,56989700,8417200,13145100,2460900,3933000,11792600,30079700,13463400,8433700,10572500,12475500
5426200,3557100,91974200,8730300,3594600,18963700,28028000,2980500,6510600,5001000,4460900,39266300,11340400,21487800,18367700,4549700,6732700,13665900,32546700,5424500,8888800,1508100,3314400,5853600,31444200,8463600,5700000,8332600,10149500
5787800,4738100,95056600,9859300,5168500,23868700,24394300,4245700,5735100,4111100,6757300,41946100,9373500,25879100,31315300,4410400,4215300,14126100,34627500,6613300,8669200,1866600,3918300,7904700,30593900,8409400,7033000,8762200,10834700
8562500,4573500,83474400,11799500,5110600,17799600,31159900,5631500,5640900,5463000,4873300,53853000,8737800,15871100,36840400,3910700,3313900,9807300,31217800,6534000,8311900,1677800,2917600,12587300,24693100,9317800,5292000,8008300,8944000
4058800,3387200,79724800,7463400,5849900,18660000,31329500,3469900,5645600,5340700,4891400,46936500,6793300,17319100,19405600,4482000,3734600,9697500,31873000,7743900,6111300,1441700,3675900,16670100,20712900,8865700,6247200,7954600,7851000
3339900,3638400,76678400,12424500,4429700,16794600,22492900,2393700,3858400,5022900,5206600,36389900,7333700,21262800,16640800,4707400,3804200,8191100,27314500,4576500,7451200,1170900,3139400,6559900,27577700,8610000,7234300,9961700,8048400
5348600,3764400,83737200,13084000,4334700,16729000,29034400,3293100,3630900,5062000,4402400,38310700,6302500,17163000,21016000,4184100,3235200,12216300,32356500,7084500,8639100,1156800,4170100,6813600,26913800,10912300,9597600,11858800,12913000
7760400,3713200,96418800,12847500,6912300,21350900,34824700,3689900,4670000,3533800,5047400,43813700,11663400,29151400,27560100,5425000,4554000,14008400,43157200,11383400,8374500,1394800,4123300,7043500,24962800,13412400,6674400,15290000,14549700
7058900,2974900,131148300,13715500,9318600,23642400,57231000,3596400,5092500,4575000,4887600,44813900,11100300,30242100,19207800,5258800,4605300,10184100,48159500,9089400,9517200,1510300,3849500,8229000,36526700,11070900,5710100,9435200,16552000
4788200,2640900,91454900,10062100,4798300,19150900,43430000,3202100,4443600,2899400,4403500,36076500,7248200,23022700,17536200,5630500,3337300,9746000,35204500,8845100,7044100,1358900,3115500,6881300,23049800,8457600,5408400,7374300,14673100
3840900,3957200,105342000,8364100,4886300,18550900,34913600,2232600,3895200,2455400,5326800,36456000,6171400,20887300,15604200,5444900,3794000,8972200,30628000,7167400,9221000,1445900,2834800,5604200,17501800,7061600,4999800,9170900,8447200
3000000,2667000,96970100,9373600,4045500,20330300,28423600,2613500,2973300,2725500,4119600,27082100,5188000,19855600,20061800,6126300,4149400,9424500,27209300,5882000,7086100,1391700,2615000,5196900,20838500,5432100,5738000,6387400,7058400
4614600,2902700,108732100,8138900,3530700,17977500,25156200,2342200,3604200,3002100,3289200,35993900,7729500,17799400,15786900,4436100,3910100,10085400,30660700,13884900,7964600,1945600,2704100,5665500,23124100,7994700,5277600,7548800,9971500
3827300,3178200,92964300,8051500,4364200,18829100,28534400,2140700,3775300,3922800,4021200,34448900,10554400,18607200,15096600,5087400,3337300,11403000,34245100,10431300,9868400,1730500,3043000,5276300,20477600,8277700,3850000,7624200,9834800
5239300,4220300,102300200,12077500,4378700,21821800,22299700,3468500,3942400,4132700,4292800,38885500,9603300,17347300,20354900,4173200,3813800,10944000,37826300,11100400,6908900,1923200,3497100,6043400,28500700,9232300,7484100,8205300,10638700
